user_id,cellphone_id,brand,model,operating_system,internal_memory,RAM,performance,main_camera,selfie_camera,battery_size,screen_size,price,release_date,age,gender,job,rating
113,21,ONEPLUS,10T,ANDROID,128,8,11,50,16,4800,6.7,649,2022-08-06,56,FEMALE,"retail",1
113,26,XIAOMI,"12 Pro",ANDROID,128,8,9.85,50,32,4600,6.7,618,2021-12-31,56,FEMALE,"retail",1
113,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,56,FEMALE,"retail",1
113,29,MOTOROLA,"Moto G Stylus (2022)",ANDROID,128,6,2.3,50,16,5000,6.8,500,2022-04-27,56,FEMALE,"retail",2
114,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,46,MALE,"technician",7
114,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,46,MALE,"technician",7
114,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,46,MALE,"technician",6
114,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,46,MALE,"technician",9
114,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,46,MALE,"technician",8
114,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,46,MALE,"technician",6
114,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,46,MALE,"technician",8
114,26,XIAOMI,"12 Pro",ANDROID,128,8,9.85,50,32,4600,6.7,618,2021-12-31,46,MALE,"technician",8
114,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,46,MALE,"technician",7
114,29,MOTOROLA,"Moto G Stylus (2022)",ANDROID,128,6,2.3,50,16,5000,6.8,500,2022-04-27,46,MALE,"technician",6
115,2,APPLE,"iPhone 13",IOS,128,4,7.75,12,12,3240,6.1,699,2021-09-24,37,FEMALE,"homemaker",6
115,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,37,FEMALE,"homemaker",7
115,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,37,FEMALE,"homemaker",7
115,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,37,FEMALE,"homemaker",1
115,11,SAMSUNG,"Galaxy S22 Plus",ANDROID,128,8,7.22,50,10,4500,6.6,899,2022-02-25,37,FEMALE,"homemaker",9
115,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,37,FEMALE,"homemaker",4
115,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,37,FEMALE,"homemaker",7
115,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,37,FEMALE,"homemaker",10
115,26,XIAOMI,"12 Pro",ANDROID,128,8,9.85,50,32,4600,6.7,618,2021-12-31,37,FEMALE,"homemaker",10
115,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,37,FEMALE,"homemaker",5
116,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,32,MALE,"teacher",10
116,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,32,MALE,"teacher",10
116,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,32,MALE,"teacher",1
116,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,32,MALE,"teacher",1
116,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,32,MALE,"teacher",1
116,16,GOOGLE,"Pixel 6a",ANDROID,128,6,6.88,12,8,4410,6.1,449,2021-07-21,32,MALE,"teacher",1
116,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,32,MALE,"teacher",1
116,20,ONEPLUS,"10 Pro",ANDROID,128,8,8.86,48,32,5000,6.7,780,2022-01-11,32,MALE,"teacher",1
116,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,32,MALE,"teacher",1
116,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,32,MALE,"teacher",1
119,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,49,FEMALE,"president transportation company",1
119,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,49,FEMALE,"president transportation company",5
119,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,49,FEMALE,"president transportation company",3
119,11,SAMSUNG,"Galaxy S22 Plus",ANDROID,128,8,7.22,50,10,4500,6.6,899,2022-02-25,49,FEMALE,"president transportation company",2
119,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,49,FEMALE,"president transportation company",6
119,16,GOOGLE,"Pixel 6a",ANDROID,128,6,6.88,12,8,4410,6.1,449,2021-07-21,49,FEMALE,"president transportation company",4
119,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,49,FEMALE,"president transportation company",7
119,23,VIVO,"X80 Pro",ANDROID,256,8,9.81,50,32,4700,6.7,872,2022-04-29,49,FEMALE,"president transportation company",9
119,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,49,FEMALE,"president transportation company",8
119,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,49,FEMALE,"president transportation company",10
120,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,50,FEMALE,"manager",7
120,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,50,FEMALE,"manager",8
120,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,50,FEMALE,"manager",10
120,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,50,FEMALE,"manager",6
120,17,GOOGLE,"Pixel 6 Pro ",ANDROID,128,12,7.19,50,11,5003,6.7,699,2021-10-28,50,FEMALE,"manager",8
120,20,ONEPLUS,"10 Pro",ANDROID,128,8,8.86,48,32,5000,6.7,780,2022-01-11,50,FEMALE,"manager",8
120,21,ONEPLUS,10T,ANDROID,128,8,11,50,16,4800,6.7,649,2022-08-06,50,FEMALE,"manager",7
120,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,50,FEMALE,"manager",5
120,29,MOTOROLA,"Moto G Stylus (2022)",ANDROID,128,6,2.3,50,16,5000,6.8,500,2022-04-27,50,FEMALE,"manager",10
120,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,50,FEMALE,"manager",6
123,2,APPLE,"iPhone 13",IOS,128,4,7.75,12,12,3240,6.1,699,2021-09-24,32,MALE,"manager",6
123,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,32,MALE,"manager",8
123,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,32,MALE,"manager",7
123,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,32,MALE,"manager",8
123,14,SAMSUNG,"Galaxy Z Fold 3",ANDROID,256,12,6.35,12,4,4400,7.6,1799,2021-08-11,32,MALE,"manager",7
123,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,32,MALE,"manager",7
123,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,32,MALE,"manager",8
123,26,XIAOMI,"12 Pro",ANDROID,128,8,9.85,50,32,4600,6.7,618,2021-12-31,32,MALE,"manager",7
123,29,MOTOROLA,"Moto G Stylus (2022)",ANDROID,128,6,2.3,50,16,5000,6.8,500,2022-04-27,32,MALE,"manager",7
123,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,32,MALE,"manager",7
124,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,50,FEMALE,"manager",8
124,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,50,FEMALE,"manager",9
124,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,50,FEMALE,"manager",6
124,14,SAMSUNG,"Galaxy Z Fold 3",ANDROID,256,12,6.35,12,4,4400,7.6,1799,2021-08-11,50,FEMALE,"manager",8
124,16,GOOGLE,"Pixel 6a",ANDROID,128,6,6.88,12,8,4410,6.1,449,2021-07-21,50,FEMALE,"manager",6
124,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,50,FEMALE,"manager",6
124,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,50,FEMALE,"manager",9
124,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,50,FEMALE,"manager",7
124,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,50,FEMALE,"manager",9
124,29,MOTOROLA,"Moto G Stylus (2022)",ANDROID,128,6,2.3,50,16,5000,6.8,500,2022-04-27,50,FEMALE,"manager",8
126,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,27,FEMALE,"information technology",7
126,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,27,FEMALE,"information technology",9
126,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,27,FEMALE,"information technology",10
126,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,27,FEMALE,"information technology",8
126,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,27,FEMALE,"information technology",10
126,14,SAMSUNG,"Galaxy Z Fold 3",ANDROID,256,12,6.35,12,4,4400,7.6,1799,2021-08-11,27,FEMALE,"information technology",9
126,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,27,FEMALE,"information technology",7
126,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,27,FEMALE,"information technology",8
126,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,27,FEMALE,"information technology",8
126,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,27,FEMALE,"information technology",6
128,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,50,FEMALE,"manager",6
128,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,50,FEMALE,"manager",5
128,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,50,FEMALE,"manager",8
128,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,50,FEMALE,"manager",5
128,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,50,FEMALE,"manager",4
128,14,SAMSUNG,"Galaxy Z Fold 3",ANDROID,256,12,6.35,12,4,4400,7.6,1799,2021-08-11,50,FEMALE,"manager",6
128,23,VIVO,"X80 Pro",ANDROID,256,8,9.81,50,32,4700,6.7,872,2022-04-29,50,FEMALE,"manager",8
128,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,50,FEMALE,"manager",5
128,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,50,FEMALE,"manager",5
128,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,50,FEMALE,"manager",2
129,2,APPLE,"iPhone 13",IOS,128,4,7.75,12,12,3240,6.1,699,2021-09-24,61,FEMALE,"information technology",10
129,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,61,FEMALE,"information technology",8
129,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,61,FEMALE,"information technology",9
129,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,61,FEMALE,"information technology",10
129,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,61,FEMALE,"information technology",6
129,21,ONEPLUS,10T,ANDROID,128,8,11,50,16,4800,6.7,649,2022-08-06,61,FEMALE,"information technology",7
129,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,61,FEMALE,"information technology",9
129,26,XIAOMI,"12 Pro",ANDROID,128,8,9.85,50,32,4600,6.7,618,2021-12-31,61,FEMALE,"information technology",7
129,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,61,FEMALE,"information technology",9
129,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,61,FEMALE,"information technology",7
137,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,29,FEMALE,"information technology",7
137,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,29,FEMALE,"information technology",9
137,14,SAMSUNG,"Galaxy Z Fold 3",ANDROID,256,12,6.35,12,4,4400,7.6,1799,2021-08-11,29,FEMALE,"information technology",9
137,16,GOOGLE,"Pixel 6a",ANDROID,128,6,6.88,12,8,4410,6.1,449,2021-07-21,29,FEMALE,"information technology",7
137,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,29,FEMALE,"information technology",6
137,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,29,FEMALE,"information technology",9
137,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,29,FEMALE,"information technology",8
137,26,XIAOMI,"12 Pro",ANDROID,128,8,9.85,50,32,4600,6.7,618,2021-12-31,29,FEMALE,"information technology",6
137,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,29,FEMALE,"information technology",10
137,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,29,FEMALE,"information technology",10
140,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,29,MALE,"information technology",8
140,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,29,MALE,"information technology",7
140,11,SAMSUNG,"Galaxy S22 Plus",ANDROID,128,8,7.22,50,10,4500,6.6,899,2022-02-25,29,MALE,"information technology",9
140,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,29,MALE,"information technology",10
140,14,SAMSUNG,"Galaxy Z Fold 3",ANDROID,256,12,6.35,12,4,4400,7.6,1799,2021-08-11,29,MALE,"information technology",8
140,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,29,MALE,"information technology",8
140,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,29,MALE,"information technology",7
140,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,29,MALE,"information technology",9
140,20,ONEPLUS,"10 Pro",ANDROID,128,8,8.86,48,32,5000,6.7,780,2022-01-11,29,MALE,"information technology",10
140,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,29,MALE,"information technology",9
142,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,32,MALE,"manager",7
142,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,32,MALE,"manager",7
142,11,SAMSUNG,"Galaxy S22 Plus",ANDROID,128,8,7.22,50,10,4500,6.6,899,2022-02-25,32,MALE,"manager",6
142,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,32,MALE,"manager",8
142,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,32,MALE,"manager",7
142,17,GOOGLE,"Pixel 6 Pro ",ANDROID,128,12,7.19,50,11,5003,6.7,699,2021-10-28,32,MALE,"manager",8
142,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,32,MALE,"manager",8
142,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,32,MALE,"manager",7
142,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,32,MALE,"manager",7
142,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,32,MALE,"manager",8
143,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,32,MALE,"manager",8
143,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,32,MALE,"manager",8
143,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,32,MALE,"manager",7
143,14,SAMSUNG,"Galaxy Z Fold 3",ANDROID,256,12,6.35,12,4,4400,7.6,1799,2021-08-11,32,MALE,"manager",8
143,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,32,MALE,"manager",7
143,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,32,MALE,"manager",7
143,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,32,MALE,"manager",8
143,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,32,MALE,"manager",6
143,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,32,MALE,"manager",7
143,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,32,MALE,"manager",6
144,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,38,MALE,"administrative officer",10
144,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,38,MALE,"administrative officer",10
144,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,38,MALE,"administrative officer",8
144,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,38,MALE,"administrative officer",9
144,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,38,MALE,"administrative officer",8
144,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,38,MALE,"administrative officer",7
144,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,38,MALE,"administrative officer",9
144,29,MOTOROLA,"Moto G Stylus (2022)",ANDROID,128,6,2.3,50,16,5000,6.8,500,2022-04-27,38,MALE,"administrative officer",7
144,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,38,MALE,"administrative officer",7
144,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,38,MALE,"administrative officer",7
145,0,APPLE,"iPhone SE (2022)",IOS,128,4,7.23,12,7,2018,4.7,429,2022-03-18,32,MALE,"manager",8
145,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,32,MALE,"manager",8
145,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,32,MALE,"manager",8
145,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,32,MALE,"manager",8
145,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,32,MALE,"manager",7
145,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,32,MALE,"manager",7
145,26,XIAOMI,"12 Pro",ANDROID,128,8,9.85,50,32,4600,6.7,618,2021-12-31,32,MALE,"manager",7
145,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,32,MALE,"manager",6
145,29,MOTOROLA,"Moto G Stylus (2022)",ANDROID,128,6,2.3,50,16,5000,6.8,500,2022-04-27,32,MALE,"manager",7
145,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,32,MALE,"manager",7
148,0,APPLE,"iPhone SE (2022)",IOS,128,4,7.23,12,7,2018,4.7,429,2022-03-18,31,FEMALE,"data analyst",10
148,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,31,FEMALE,"data analyst",10
148,2,APPLE,"iPhone 13",IOS,128,4,7.75,12,12,3240,6.1,699,2021-09-24,31,FEMALE,"data analyst",10
148,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,31,FEMALE,"data analyst",10
148,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,31,FEMALE,"data analyst",4
148,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,31,FEMALE,"data analyst",4
148,16,GOOGLE,"Pixel 6a",ANDROID,128,6,6.88,12,8,4410,6.1,449,2021-07-21,31,FEMALE,"data analyst",2
148,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,31,FEMALE,"data analyst",2
148,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,31,FEMALE,"data analyst",5
148,26,XIAOMI,"12 Pro",ANDROID,128,8,9.85,50,32,4600,6.7,618,2021-12-31,31,FEMALE,"data analyst",5
152,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,30,FEMALE,"security",8
152,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,30,FEMALE,"security",9
152,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,30,FEMALE,"security",2
152,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,30,FEMALE,"security",2
152,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,30,FEMALE,"security",1
152,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,30,FEMALE,"security",8
152,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,30,FEMALE,"security",5
152,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,30,FEMALE,"security",9
152,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,30,FEMALE,"security",7
152,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,30,FEMALE,"security",2
154,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,32,MALE,"information technology",10
154,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,32,MALE,"information technology",9
154,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,32,MALE,"information technology",9
154,11,SAMSUNG,"Galaxy S22 Plus",ANDROID,128,8,7.22,50,10,4500,6.6,899,2022-02-25,32,MALE,"information technology",8
154,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,32,MALE,"information technology",6
154,20,ONEPLUS,"10 Pro",ANDROID,128,8,8.86,48,32,5000,6.7,780,2022-01-11,32,MALE,"information technology",6
154,21,ONEPLUS,10T,ANDROID,128,8,11,50,16,4800,6.7,649,2022-08-06,32,MALE,"information technology",6
154,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,32,MALE,"information technology",7
154,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,32,MALE,"information technology",9
154,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,32,MALE,"information technology",6
156,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,39,FEMALE,"master degree",10
156,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,39,FEMALE,"master degree",10
156,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,39,FEMALE,"master degree",8
156,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,39,FEMALE,"master degree",9
156,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,39,FEMALE,"master degree",9
156,21,ONEPLUS,10T,ANDROID,128,8,11,50,16,4800,6.7,649,2022-08-06,39,FEMALE,"master degree",8
156,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,39,FEMALE,"master degree",8
156,23,VIVO,"X80 Pro",ANDROID,256,8,9.81,50,32,4700,6.7,872,2022-04-29,39,FEMALE,"master degree",6
156,26,XIAOMI,"12 Pro",ANDROID,128,8,9.85,50,32,4600,6.7,618,2021-12-31,39,FEMALE,"master degree",8
